EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
10.227,6.740,10.427,13.235,7.700,8.038,9.945,9.017,-0.094,0.984,-0.227,-0.214,-1.801,1.099,60.000,90701.000,1.000
8.695,4.751,8.989,11.936,6.095,6.675,7.996,7.289,-0.094,0.985,-0.226,-0.305,-1.862,1.068,60.000,90702.000,1.000
6.882,2.140,6.996,10.508,3.680,4.865,6.300,5.264,-0.091,0.985,-0.225,-0.427,-1.831,1.068,60.000,90703.000,1.000
4.122,-1.149,3.614,7.741,0.464,2.561,4.258,2.904,-0.090,0.983,-0.225,-0.427,-1.831,0.946,60.000,90704.000,1.000
0.735,-4.384,-0.607,3.818,-2.928,-0.045,1.774,0.521,-0.091,0.981,-0.226,-0.397,-1.801,0.946,60.000,90705.000,1.000
-2.045,-6.427,-3.836,0.654,-5.481,-2.408,-0.313,-1.276,-0.090,0.981,-0.229,-0.427,-1.801,0.946,60.000,90706.000,1.000
-3.163,-6.485,-4.535,-0.035,-6.317,-3.724,-0.907,-1.877,-0.089,0.981,-0.229,-0.519,-1.770,0.793,60.000,90707.000,1.000
-2.673,-4.593,-2.803,1.406,-5.263,-3.381,0.230,-1.129,-0.089,0.981,-0.231,-0.610,-1.617,0.702,60.000,90708.000,1.000
-1.471,-1.461,-0.057,3.119,-2.927,-1.375,2.305,0.525,-0.090,0.980,-0.226,-0.580,-1.556,0.580,60.000,90709.000,1.000
-0.285,2.058,2.468,3.947,-0.162,1.776,4.552,2.491,-0.088,0.979,-0.227,-0.641,-1.343,0.610,60.000,90710.000,1.000
0.788,5.241,4.498,4.470,2.451,5.415,7.023,4.448,-0.090,0.979,-0.226,-0.519,-1.343,0.488,60.000,90711.000,1.000
1.878,7.482,6.179,5.736,4.609,8.929,10.036,6.332,-0.090,0.979,-0.227,-0.488,-1.282,0.488,60.000,90712.000,1.000
2.888,8.367,7.341,7.582,6.104,11.710,13.201,8.109,-0.088,0.979,-0.227,-0.580,-1.221,0.488,60.000,90713.000,1.000
3.573,7.881,7.636,8.727,6.806,13.186,15.413,9.600,-0.090,0.979,-0.225,-0.549,-1.099,0.397,60.000,90714.000,1.000
3.874,6.350,7.138,8.342,6.634,12.929,15.711,10.356,-0.089,0.978,-0.228,-0.549,-0.946,0.397,60.000,90715.000,1.000
3.988,4.071,6.344,6.953,5.461,10.730,13.905,9.733,-0.089,0.979,-0.230,-0.519,-0.854,0.366,60.000,90716.000,1.000
4.097,1.171,5.538,5.657,3.280,6.827,10.544,7.433,-0.089,0.978,-0.226,-0.397,-0.824,0.214,60.000,90717.000,1.000
4.200,-1.954,4.500,4.880,0.626,2.213,6.634,4.099,-0.089,0.978,-0.226,-0.366,-0.824,0.183,60.000,90718.000,1.000
4.306,-4.292,3.067,4.367,-1.353,-1.505,3.418,1.215,-0.089,0.976,-0.225,-0.244,-0.793,0.183,60.000,90719.000,1.000
4.628,-4.692,1.782,4.212,-1.522,-2.892,2.091,0.198,-0.088,0.977,-0.223,-0.061,-0.549,0.244,60.000,90720.000,1.000
5.379,-2.797,1.667,5.203,0.416,-1.549,3.207,1.437,-0.089,0.976,-0.223,-0.092,-0.519,0.183,60.000,90721.000,1.000
6.375,0.582,3.255,7.759,3.727,1.719,6.188,4.162,-0.089,0.978,-0.226,0.061,-0.458,0.153,60.000,90722.000,1.000
7.050,4.047,5.980,10.883,7.194,5.512,9.504,7.122,-0.090,0.981,-0.226,0.031,-0.397,0.122,60.000,90723.000,1.000
7.049,6.589,8.722,12.824,9.862,8.575,11.579,9.344,-0.089,0.981,-0.227,0.122,-0.183,0.183,60.000,90724.000,1.000
6.801,8.045,10.884,12.901,11.408,10.233,11.793,10.441,-0.093,0.981,-0.226,0.092,-0.092,0.214,60.000,90725.000,1.000
7.251,8.725,12.653,12.222,12.008,10.443,10.696,10.492,-0.094,0.983,-0.228,0.092,0.000,0.214,60.000,90726.000,1.000
8.887,8.813,14.211,12.270,11.961,9.602,9.235,9.822,-0.094,0.984,-0.226,0.153,0.031,0.214,60.000,90727.000,1.000
11.179,8.295,15.097,13.181,11.546,8.362,7.972,8.919,-0.094,0.985,-0.226,0.214,-0.031,0.275,60.000,90728.000,1.000
